Order ID,Employee ID ,Employee Name,Employee Job Title,Sales Region,Order Date,State,State Code,Product Category,Product Name,Quantity,Unit Price,Order Amount
6689,15105,Sharla Sobie,Sales Representative,Northeast,30/7/2020,Massachusetts,MA,Olive Oil,Rosemary Extra Virgin Olive Oil 12pk,4,234,936
6713,15105,Sharla Sobie,Sales Representative,Northeast,2/8/2020,Pennsylvania,PA,Olive Oil,Extra Virgin Olive Oil - Delicate,4,24.5,98
6732,15105,Sharla Sobie,Sales Representative,Northeast,5/8/2020,Pennsylvania,PA,Olive Oil,Rosemary Extra Virgin Olive Oil 12pk,4,234,936
6731,15105,Sharla Sobie,Sales Representative,Northeast,5/8/2020,Pennsylvania,PA,Bath products,Mandarin and Olive Oil Bar Soap,1,5.99,5.99
6794,15105,Sharla Sobie,Sales Representative,Northeast,13/8/2020,New Jersey,NJ,Olive Oil,Extra Virgin Olive Oil - Bold,1,24.5,24.5
6845,15105,Sharla Sobie,Sales Representative,Northeast,20/8/2020,Pennsylvania,PA,Olive Oil,Garlic Extra Virgin Olive Oil 2pk,2,45,90
6939,15105,Sharla Sobie,Sales Representative,Northeast,3/9/2020,New York,NY,Bath products,Vanilla and Olive Oil Bar Soap,4,5.99,23.96
6987,15105,Sharla Sobie,Sales Representative,Northeast,9/9/2020,Massachusetts,MA,Olive Oil,Extra Virgin Olive Oil - Bold 12pk,4,234,936
7066,15105,Sharla Sobie,Sales Representative,Northeast,22/9/2020,Connecticut,CT,Olive Oil,Garlic Extra Virgin Olive Oil 12pk,7,234,1638
7077,15105,Sharla Sobie,Sales Representative,Northeast,23/9/2020,New Jersey,NJ,Bath products,Assorted Olive Bar Soap - 6 pk,2,30,60
7158,15105,Sharla Sobie,Sales Representative,Northeast,6/10/2020,New Jersey,NJ,Olive Oil,Basil Extra Virgin Olive Oil,1,26,26
7181,15105,Sharla Sobie,Sales Representative,Northeast,9/10/2020,Connecticut,CT,Olive Oil,Extra Virgin Olive Oil - Bold 12pk,10,234,2340
7223,15105,Sharla Sobie,Sales Representative,Northeast,14/10/2020,Connecticut,CT,Olive Oil,Rosemary Extra Virgin Olive Oil 12pk,1,234,234
7238,15105,Sharla Sobie,Sales Representative,Northeast,17/10/2020,Massachusetts,MA,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,1,234,234
7289,15105,Sharla Sobie,Sales Representative,Northeast,24/10/2020,New York,NY,Olive Oil,Chili Extra Virgin Olive Oil,4,26,104
7336,15105,Sharla Sobie,Sales Representative,Northeast,1/11/2020,New York,NY,Olive Oil,Extra Virgin Olive Oil - Trio 12pk,2,234,468
7353,15105,Sharla Sobie,Sales Representative,Northeast,3/11/2020,New York,NY,Olive Oil,Basil Extra Virgin Olive Oil 12pk,2,234,468
7364,15105,Sharla Sobie,Sales Representative,Northeast,5/11/2020,Connecticut,CT,Olive Oil,Lemon Extra Virgin Olive Oil 2pk,3,45,135
7400,15105,Sharla Sobie,Sales Representative,Northeast,10/11/2020,New York,NY,Olive Oil,Extra Virgin Olive Oil - Delicate 2pk,4,45,180
7455,15105,Sharla Sobie,Sales Representative,Northeast,17/11/2020,New Hampshire,NH,Olive Oil,Lemon Extra Virgin Olive Oil,2,26,52
7472,15105,Sharla Sobie,Sales Representative,Northeast,19/11/2020,New York,NY,Olive Oil,Extra Virgin Olive Oil - Bold 2pk,3,17.5,52.5
7534,15105,Sharla Sobie,Sales Representative,Northeast,27/11/2020,New York,NY,Olive Oil,Basil Extra Virgin Olive Oil 6pk,2,123,246
7608,15105,Sharla Sobie,Sales Representative,Northeast,8/12/2020,New Jersey,NJ,Olive Oil,Basil Extra Virgin Olive Oil,4,26,104
7629,15105,Sharla Sobie,Sales Representative,Northeast,10/12/2020,Connecticut,CT,Olive Oil,Basil Extra Virgin Olive Oil 12pk,14,234,3276
7661,15105,Sharla Sobie,Sales Representative,Northeast,14/12/2020,New York,NY,Bath products,Mandarin and Olive Oil Lotion,1,9.99,9.99
7698,15105,Sharla Sobie,Sales Representative,Northeast,19/12/2020,Connecticut,CT,Olive Oil,Garlic Extra Virgin Olive Oil 2pk,2,45,90
7751,15105,Sharla Sobie,Sales Representative,Northeast,26/12/2020,New York,NY,Olive Oil,Extra Virgin Olive Oil - Bold 12pk,1,234,234
2916,16415,Tanya Tibbets,Sales Representative,Northwest,7/2/2019,Washington,WA,Olive Oil,Lemon Extra Virgin Olive Oil 2pk,2,45,90
2985,16415,Tanya Tibbets,Sales Representative,Northwest,15/2/2019,Idaho,ID,Bath products,Lavender and Olive Oil Bar Soap 3pk,1,14.5,14.5
3040,16415,Tanya Tibbets,Sales Representative,Northwest,23/2/2019,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Medium 6pk,3,114,342
3178,16415,Tanya Tibbets,Sales Representative,Northwest,19/3/2019,Washington,WA,Bath products,Mandarin and Olive Oil Bar Soap,4,5.99,23.96
3244,16415,Tanya Tibbets,Sales Representative,Northwest,29/3/2019,Washington,WA,Bath products,Lavender and Olive Bath Salts,1,8.5,8.5
3301,16415,Tanya Tibbets,Sales Representative,Northwest,5/4/2019,Idaho,ID,Bath products,Vanilla and Olive Bath Salts,4,8.5,34
3418,16415,Tanya Tibbets,Sales Representative,Northwest,21/4/2019,Washington,WA,Olive Oil,Chili Extra Virgin Olive Oil 2pk,14,45,630
3493,16415,Tanya Tibbets,Sales Representative,Northwest,30/4/2019,Washington,WA,Bath products,Vanilla and Olive Bath Salts,2,8.5,17
3498,16415,Tanya Tibbets,Sales Representative,Northwest,1/5/2019,Oregon,OR,Gift Basket,Scented Olive Oil Candle Gift Basket,3,19.5,58.5
3528,16415,Tanya Tibbets,Sales Representative,Northwest,4/5/2019,Washington,WA,Olive Oil,Lemon Extra Virgin Olive Oil 12pk,2,234,468
3663,16415,Tanya Tibbets,Sales Representative,Northwest,24/5/2019,Connecticut,CT,Bath products,Lavender and Olive Oil Bar Soap,4,5.99,23.96
3777,16415,Tanya Tibbets,Sales Representative,Northwest,12/6/2019,Idaho,ID,Olive Oil,Extra Virgin Olive Oil - Bold 2pk,1,17.5,17.5
3817,16415,Tanya Tibbets,Sales Representative,Northwest,17/6/2019,Washington,WA,Bath products,Vanilla and Olive Oil Candle,2,6.99,13.98
3897,16415,Tanya Tibbets,Sales Representative,Northwest,28/6/2019,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Trio 12pk,4,234,936
3922,16415,Tanya Tibbets,Sales Representative,Northwest,1/7/2019,Washington,WA,Bath products,Vanilla and Olive Oil Bar Soap 3pk,2,14.5,29
4041,16415,Tanya Tibbets,Sales Representative,Northwest,16/7/2019,Washington,WA,Olive Oil,Lemon Extra Virgin Olive Oil 12pk,12,234,2808
4097,16415,Tanya Tibbets,Sales Representative,Northwest,25/7/2019,Oregon,OR,Bath products,Vanilla and Olive Bath Salts,1,8.5,8.5
4154,16415,Tanya Tibbets,Sales Representative,Northwest,1/8/2019,Washington,WA,Bath products,Lavender and Olive Oil Lotion,1,9.99,9.99
4255,16415,Tanya Tibbets,Sales Representative,Northwest,16/8/2019,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Bold 12pk,2,234,468
4625,16415,Tanya Tibbets,Sales Representative,Northwest,11/10/2019,Alaska,AK,Olive Oil,Lemon Extra Virgin Olive Oil,4,26,104
4772,16415,Tanya Tibbets,Sales Representative,Northwest,31/10/2019,Oregon,OR,Olive Oil,Basil Extra Virgin Olive Oil 12pk,3,234,702
4798,16415,Tanya Tibbets,Sales Representative,Northwest,5/11/2019,Washington,WA,Bath products,Lavender and Olive Candle,2,6.99,13.98
4840,16415,Tanya Tibbets,Sales Representative,Northwest,11/11/2019,Washington,WA,Gift Basket,Scented Olive Oil Bath Salts Gift Basket,11,35,385
4883,16415,Tanya Tibbets,Sales Representative,Northwest,16/11/2019,Idaho,ID,Olive Oil,Extra Virgin Olive Oil - Medium 6pk,3,114,342
4949,16415,Tanya Tibbets,Sales Representative,Northwest,26/11/2019,Idaho,ID,Bath products,Mandarin and Olive Oil Lotion,4,9.99,39.96
5061,16415,Tanya Tibbets,Sales Representative,Northwest,12/12/2019,Washington,WA,Olive Oil,Basil Extra Virgin Olive Oil 12pk,4,234,936
5127,16415,Tanya Tibbets,Sales Representative,Northwest,23/12/2019,Alaska,AK,Gift Basket,Lemon EVOO Gift Basket,2,75,150
5179,16415,Tanya Tibbets,Sales Representative,Northwest,31/12/2019,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Medium,4,24.5,98
5273,16415,Tanya Tibbets,Sales Representative,Northwest,13/1/2020,Alaska,AK,Gift Basket,Chili EVOO Gift Basket,2,75,150
5635,16415,Tanya Tibbets,Sales Representative,Northwest,7/3/2020,Connecticut,CT,Gift Basket,Scented Olive Oil Bath Salts Gift Basket,3,35,105
5909,16415,Tanya Tibbets,Sales Representative,Northwest,15/4/2020,Oregon,OR,Gift Basket,Deluxe Bath Gift Basket,1,115,115
6063,16415,Tanya Tibbets,Sales Representative,Northwest,10/5/2020,Washington,WA,Bath products,Lavender and Olive Oil Bar Soap,1,5.99,5.99
6185,16415,Tanya Tibbets,Sales Representative,Northwest,25/5/2020,Alaska,AK,Olive Oil,Garlic Extra Virgin Olive Oil 6pk,4,123,492
6201,16415,Tanya Tibbets,Sales Representative,Northwest,28/5/2020,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Trio 6pk,4,114,456
6261,16415,Tanya Tibbets,Sales Representative,Northwest,5/6/2020,Idaho,ID,Bath products,Vanilla and Olive Bath Salts,4,8.5,34
6278,16415,Tanya Tibbets,Sales Representative,Northwest,7/6/2020,Alaska,AK,Olive Oil,Extra Virgin Olive Oil - Trio 12pk,4,234,936
6286,16415,Tanya Tibbets,Sales Representative,Northwest,8/6/2020,Idaho,ID,Olive Oil,Lemon Extra Virgin Olive Oil,3,26,78
6324,16415,Tanya Tibbets,Sales Representative,Northwest,12/6/2020,Washington,WA,Olive Oil,Chili Extra Virgin Olive Oil 12pk,4,234,936
6336,16415,Tanya Tibbets,Sales Representative,Northwest,14/6/2020,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Bold 2pk,4,17.5,70
6383,16415,Tanya Tibbets,Sales Representative,Northwest,23/6/2020,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Bold,4,24.5,98
6531,16415,Tanya Tibbets,Sales Representative,Northwest,10/7/2020,Washington,WA,Olive Oil,Rosemary Extra Virgin Olive Oil 6pk,1,123,123
6555,16415,Tanya Tibbets,Sales Representative,Northwest,13/7/2020,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Delicate 2pk,4,45,180
6589,16415,Tanya Tibbets,Sales Representative,Northwest,17/7/2020,Idaho,ID,Olive Oil,Extra Virgin Olive Oil - Trio 12pk,2,234,468
6914,16415,Tanya Tibbets,Sales Representative,Northwest,30/8/2020,Alaska,AK,Bath products,Vanilla and Olive Oil Lotion,2,9.99,19.98
7017,16415,Tanya Tibbets,Sales Representative,Northwest,15/9/2020,Washington,WA,Bath products,Lavender and Olive Oil Lotion,1,9.99,9.99
7146,16415,Tanya Tibbets,Sales Representative,Northwest,4/10/2020,Washington,WA,Olive Oil,Chili Extra Virgin Olive Oil 12pk,9,234,2106
7226,16415,Tanya Tibbets,Sales Representative,Northwest,14/10/2020,Alaska,AK,Olive Oil,Basil Extra Virgin Olive Oil,2,26,52
7244,16415,Tanya Tibbets,Sales Representative,Northwest,18/10/2020,Oregon,OR,Bath products,Lavender and Olive Body Soap,2,7.45,14.9
7287,16415,Tanya Tibbets,Sales Representative,Northwest,23/10/2020,Washington,WA,Olive Oil,Chili Extra Virgin Olive Oil 12pk,2,234,468
7321,16415,Tanya Tibbets,Sales Representative,Northwest,29/10/2020,Washington,WA,Olive Oil,Chili Extra Virgin Olive Oil 12pk,2,234,468
7338,16415,Tanya Tibbets,Sales Representative,Northwest,1/11/2020,Oregon,OR,Bath products,Lavender and Olive Oil Bar Soap 3pk,4,14.5,58
7594,16415,Tanya Tibbets,Sales Representative,Northwest,5/12/2020,Alaska,AK,Olive Oil,Extra Virgin Olive Oil - Trio 6pk,3,114,342
7771,16415,Tanya Tibbets,Sales Representative,Northwest,28/12/2020,Oregon,OR,Olive Oil,Basil Extra Virgin Olive Oil 12pk,1,234,234
2949,11212,Tricia Beaudry,Senior Sales Representative,Northwest,11/2/2019,Washington,WA,Olive Oil,Garlic Extra Virgin Olive Oil 2pk,2,45,90
3161,11212,Tricia Beaudry,Senior Sales Representative,Northwest,17/3/2019,Washington,WA,Bath products,Vanilla and Olive Oil Candle,2,6.99,13.98
3160,11212,Tricia Beaudry,Senior Sales Representative,Northwest,17/3/2019,Alaska,AK,Bath products,Assorted Olive Oil Bar Soap - 3 pk,3,14.5,43.5
3197,11212,Tricia Beaudry,Senior Sales Representative,Northwest,21/3/2019,Washington,WA,Gift Basket,Infused EVOO Gift Basket,2,75,150
3366,11212,Tricia Beaudry,Senior Sales Representative,Northwest,13/4/2019,Oregon,OR,Gift Basket,Scented Olive Oil Bath Salts Gift Basket,2,35,70
3700,11212,Tricia Beaudry,Senior Sales Representative,Northwest,30/5/2019,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Delicate 6pk,1,114,114
3833,11212,Tricia Beaudry,Senior Sales Representative,Northwest,19/6/2019,Washington,WA,Bath products,Mandarin and Olive Oil Lotion,3,9.99,29.97
3883,11212,Tricia Beaudry,Senior Sales Representative,Northwest,25/6/2019,Washington,WA,Bath products,Assorted Olive Oil Bar Soap - 3 pk,3,14.5,43.5
4024,11212,Tricia Beaudry,Senior Sales Representative,Northwest,14/7/2019,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Bold 2pk,3,17.5,52.5
4620,11212,Tricia Beaudry,Senior Sales Representative,Northwest,10/10/2019,Washington,WA,Olive Oil,Garlic Extra Virgin Olive Oil 12pk,1,234,234
4664,11212,Tricia Beaudry,Senior Sales Representative,Northwest,17/10/2019,Alaska,AK,Olive Oil,Basil Extra Virgin Olive Oil 12pk,8,234,1872
4784,11212,Tricia Beaudry,Senior Sales Representative,Northwest,2/11/2019,Washington,WA,Bath products,Lavender and Olive Oil Lotion,8,9.99,79.92
4789,11212,Tricia Beaudry,Senior Sales Representative,Northwest,4/11/2019,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Delicate 6pk,12,114,1368
4821,11212,Tricia Beaudry,Senior Sales Representative,Northwest,8/11/2019,Alaska,AK,Olive Oil,Extra Virgin Olive Oil - Medium,4,24.5,98
4839,11212,Tricia Beaudry,Senior Sales Representative,Northwest,11/11/2019,Washington,WA,Gift Basket,Garlic EVOO Gift Basket,3,75,225
4926,11212,Tricia Beaudry,Senior Sales Representative,Northwest,23/11/2019,Washington,WA,Gift Basket,Scented Olive Oil Bath Salts Gift Basket,4,35,140
4989,11212,Tricia Beaudry,Senior Sales Representative,Northwest,1/12/2019,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Bold 2pk,1,17.5,17.5
4994,11212,Tricia Beaudry,Senior Sales Representative,Northwest,2/12/2019,Idaho,ID,Gift Basket,Lemon EVOO Gift Basket,3,75,225
5180,11212,Tricia Beaudry,Senior Sales Representative,Northwest,31/12/2019,Idaho,ID,Bath products,Mandarin and Olive Body Soap,2,7.45,14.9
5531,11212,Tricia Beaudry,Senior Sales Representative,Northwest,20/2/2020,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,7,234,1638
5642,11212,Tricia Beaudry,Senior Sales Representative,Northwest,8/3/2020,Washington,WA,Olive Oil,Chili Extra Virgin Olive Oil,1,26,26
5686,11212,Tricia Beaudry,Senior Sales Representative,Northwest,13/3/2020,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Trio 12pk,2,234,468
5743,11212,Tricia Beaudry,Senior Sales Representative,Northwest,21/3/2020,Idaho,ID,Gift Basket,Infused EVOO Gift Basket,4,75,300
5959,11212,Tricia Beaudry,Senior Sales Representative,Northwest,23/4/2020,Washington,WA,Olive Oil,Basil Extra Virgin Olive Oil 12pk,7,234,1638
5983,11212,Tricia Beaudry,Senior Sales Representative,Northwest,26/4/2020,Idaho,ID,Olive Oil,Rosemary Extra Virgin Olive Oil,2,26,52
6011,11212,Tricia Beaudry,Senior Sales Representative,Northwest,2/5/2020,Washington,WA,Gift Basket,Deluxe Bath Gift Basket,3,115,345
6064,11212,Tricia Beaudry,Senior Sales Representative,Northwest,10/5/2020,Washington,WA,Olive Oil,Extra Virgin Olive Oil - Bold 12pk,4,234,936
6065,11212,Tricia Beaudry,Senior Sales Representative,Northwest,10/5/2020,Idaho,ID,Olive Oil,Basil Extra Virgin Olive Oil,2,26,52
6180,11212,Tricia Beaudry,Senior Sales Representative,Northwest,24/5/2020,Washington,WA,Bath products,Lavender and Olive Bath Salts,4,8.5,34
6214,11212,Tricia Beaudry,Senior Sales Representative,Northwest,30/5/2020,Washington,WA,Gift Basket,Scented Olive Oil Candle Gift Basket,3,19.5,58.5
6219,11212,Tricia Beaudry,Senior Sales Representative,Northwest,31/5/2020,Washington,WA,Olive Oil,Chili Extra Virgin Olive Oil 6pk,4,123,492
6511,11212,Tricia Beaudry,Senior Sales Representative,Northwest,7/7/2020,Washington,WA,Olive Oil,Rosemary Extra Virgin Olive Oil 2pk,4,45,180
6581,11212,Tricia Beaudry,Senior Sales Representative,Northwest,16/7/2020,Washington,WA,Gift Basket,Lemon EVOO Gift Basket,3,75,225
6829,11212,Tricia Beaudry,Senior Sales Representative,Northwest,18/8/2020,Washington,WA,Gift Basket,Garlic EVOO Gift Basket,3,75,225
6838,11212,Tricia Beaudry,Senior Sales Representative,Northwest,19/8/2020,Alaska,AK,Olive Oil,Basil Extra Virgin Olive Oil 12pk,2,234,468
6958,11212,Tricia Beaudry,Senior Sales Representative,Northwest,5/9/2020,Idaho,ID,Olive Oil,Extra Virgin Olive Oil - Delicate,3,24.5,73.5
7469,11212,Tricia Beaudry,Senior Sales Representative,Northwest,19/11/2020,Oregon,OR,Olive Oil,Rosemary Extra Virgin Olive Oil 12pk,4,234,936
7477,11212,Tricia Beaudry,Senior Sales Representative,Northwest,20/11/2020,Washington,WA,Olive Oil,Basil Extra Virgin Olive Oil 12pk,2,234,468
7480,11212,Tricia Beaudry,Senior Sales Representative,Northwest,21/11/2020,Washington,WA,Olive Oil,Garlic Extra Virgin Olive Oil 12pk,4,234,936
7570,11212,Tricia Beaudry,Senior Sales Representative,Northwest,2/12/2020,Oregon,OR,Olive Oil,Rosemary Extra Virgin Olive Oil 12pk,3,234,702
7662,11212,Tricia Beaudry,Senior Sales Representative,Northwest,14/12/2020,Washington,WA,Gift Basket,Chili EVOO Gift Basket,12,75,900
7714,11212,Tricia Beaudry,Senior Sales Representative,Northwest,21/12/2020,Alaska,AK,Bath products,Lavender and Olive Bath Salts,7,8.5,59.5
2965,18684,Vincent Kobak,Sales Associate IV,N Central East,12/2/2019,Illinois,IL,Bath products,Lavender and Olive Candle,3,6.99,20.97
2974,18684,Vincent Kobak,Sales Associate IV,N Central East,14/2/2019,Kansas,KS,Bath products,Lavender and Olive Oil Bar Soap,1,5.99,5.99
3046,18684,Vincent Kobak,Sales Associate IV,N Central East,24/2/2019,Illinois,IL,Olive Oil,Chili Extra Virgin Olive Oil 12pk,3,234,702
3112,18684,Vincent Kobak,Sales Associate IV,N Central East,11/3/2019,Minnesota,MN,Bath products,Lavender and Olive Oil Lotion,1,9.99,9.99
3132,18684,Vincent Kobak,Sales Associate IV,N Central East,14/3/2019,Minnesota,MN,Bath products,Lavender and Olive Oil Lotion,4,9.99,39.96
3341,18684,Vincent Kobak,Sales Associate IV,N Central East,10/4/2019,Minnesota,MN,Olive Oil,Extra Virgin Olive Oil - Medium 2pk,1,16.75,16.75
3456,18684,Vincent Kobak,Sales Associate IV,N Central East,26/4/2019,Illinois,IL,Gift Basket,Scented Olive Oil Lotion Gift Basket,2,27,54
3469,18684,Vincent Kobak,Sales Associate IV,N Central East,28/4/2019,Minnesota,MN,Bath products,Mandarin and Olive Body Soap,4,7.45,29.8
3571,18684,Vincent Kobak,Sales Associate IV,N Central East,10/5/2019,Michigan,MI,Bath products,Lavender and Olive Oil Bar Soap,4,5.99,23.96
3694,18684,Vincent Kobak,Sales Associate IV,N Central East,28/5/2019,Indiana,IN,Gift Basket,Chili EVOO Gift Basket,3,75,225
3704,18684,Vincent Kobak,Sales Associate IV,N Central East,31/5/2019,Minnesota,MN,Olive Oil,Garlic Extra Virgin Olive Oil,3,26,78
3733,18684,Vincent Kobak,Sales Associate IV,N Central East,5/6/2019,Iowa,IA,Bath products,Vanilla and Olive Bath Salts,3,8.5,25.5
3834,18684,Vincent Kobak,Sales Associate IV,N Central East,19/6/2019,Indiana,IN,Gift Basket,Deluxe Bath Gift Basket,2,115,230
3982,18684,Vincent Kobak,Sales Associate IV,N Central East,9/7/2019,Indiana,IN,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,4,234,936
4091,18684,Vincent Kobak,Sales Associate IV,N Central East,23/7/2019,Indiana,IN,Olive Oil,Chili Extra Virgin Olive Oil 12pk,3,234,702
4314,18684,Vincent Kobak,Sales Associate IV,N Central East,25/8/2019,Iowa,IA,Bath products,Mandarin and Olive Body Soap,1,7.45,7.45
4348,18684,Vincent Kobak,Sales Associate IV,N Central East,29/8/2019,Iowa,IA,Bath products,Mandarin and Olive Bath Salts,3,8.5,25.5
4510,18684,Vincent Kobak,Sales Associate IV,N Central East,23/9/2019,Minnesota,MN,Olive Oil,Basil Extra Virgin Olive Oil 2pk,1,45,45
4525,18684,Vincent Kobak,Sales Associate IV,N Central East,26/9/2019,Michigan,MI,Olive Oil,Lemon Extra Virgin Olive Oil 6pk,2,123,246
4546,18684,Vincent Kobak,Sales Associate IV,N Central East,29/9/2019,Indiana,IN,Gift Basket,Chili EVOO Gift Basket,1,75,75
4580,18684,Vincent Kobak,Sales Associate IV,N Central East,4/10/2019,Minnesota,MN,Olive Oil,Garlic Extra Virgin Olive Oil 12pk,13,234,3042
4683,18684,Vincent Kobak,Sales Associate IV,N Central East,19/10/2019,Michigan,MI,Olive Oil,Extra Virgin Olive Oil - Delicate 6pk,3,114,342
4716,18684,Vincent Kobak,Sales Associate IV,N Central East,24/10/2019,Indiana,IN,Bath products,Lavender and Olive Oil Lotion,4,9.99,39.96
4713,18684,Vincent Kobak,Sales Associate IV,N Central East,24/10/2019,Indiana,IN,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,3,234,702
4780,18684,Vincent Kobak,Sales Associate IV,N Central East,1/11/2019,Minnesota,MN,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,3,234,702
4778,18684,Vincent Kobak,Sales Associate IV,N Central East,1/11/2019,Indiana,IN,Olive Oil,Rosemary Extra Virgin Olive Oil 6pk,1,123,123
4806,18684,Vincent Kobak,Sales Associate IV,N Central East,6/11/2019,Kansas,KS,Olive Oil,Extra Virgin Olive Oil - Bold,4,24.5,98
4841,18684,Vincent Kobak,Sales Associate IV,N Central East,11/11/2019,Kansas,KS,Olive Oil,Garlic Extra Virgin Olive Oil 6pk,1,123,123
4934,18684,Vincent Kobak,Sales Associate IV,N Central East,24/11/2019,Indiana,IN,Bath products,Mandarin and Olive Oil Bar Soap 3pk,2,14.5,29
5101,18684,Vincent Kobak,Sales Associate IV,N Central East,19/12/2019,Illinois,IL,Olive Oil,Extra Virgin Olive Oil - Bold 2pk,1,17.5,17.5
5240,18684,Vincent Kobak,Sales Associate IV,N Central East,8/1/2020,Illinois,IL,Olive Oil,Extra Virgin Olive Oil - Bold 2pk,4,17.5,70
5244,18684,Vincent Kobak,Sales Associate IV,N Central East,8/1/2020,Kansas,KS,Olive Oil,Lemon Extra Virgin Olive Oil 6pk,4,123,492
5274,18684,Vincent Kobak,Sales Associate IV,N Central East,13/1/2020,Indiana,IN,Bath products,Mandarin and Olive Body Soap,2,7.45,14.9
5357,18684,Vincent Kobak,Sales Associate IV,N Central East,25/1/2020,Minnesota,MN,Olive Oil,Extra Virgin Olive Oil - Bold,2,24.5,49
5365,18684,Vincent Kobak,Sales Associate IV,N Central East,27/1/2020,Michigan,MI,Bath products,Mandarin and Olive Oil Bar Soap 3pk,4,14.5,58
5442,18684,Vincent Kobak,Sales Associate IV,N Central East,6/2/2020,Indiana,IN,Gift Basket,Scented Olive Oil Bath Soap Gift Basket,3,45,135
5501,18684,Vincent Kobak,Sales Associate IV,N Central East,15/2/2020,Indiana,IN,Olive Oil,Garlic Extra Virgin Olive Oil 6pk,1,123,123
5537,18684,Vincent Kobak,Sales Associate IV,N Central East,22/2/2020,Illinois,IL,Olive Oil,Rosemary Extra Virgin Olive Oil,3,26,78
5571,18684,Vincent Kobak,Sales Associate IV,N Central East,26/2/2020,Indiana,IN,Bath products,Lavender and Olive Bath Salts,1,8.5,8.5
5622,18684,Vincent Kobak,Sales Associate IV,N Central East,5/3/2020,Illinois,IL,Gift Basket,Scented Olive Oil Bath Salts Gift Basket,4,35,140
5665,18684,Vincent Kobak,Sales Associate IV,N Central East,10/3/2020,Illinois,IL,Olive Oil,Rosemary Extra Virgin Olive Oil 2pk,1,45,45
5690,18684,Vincent Kobak,Sales Associate IV,N Central East,13/3/2020,Iowa,IA,Olive Oil,Lemon Extra Virgin Olive Oil 12pk,13,234,3042
5697,18684,Vincent Kobak,Sales Associate IV,N Central East,14/3/2020,Iowa,IA,Olive Oil,Basil Extra Virgin Olive Oil,3,26,78
5716,18684,Vincent Kobak,Sales Associate IV,N Central East,17/3/2020,Michigan,MI,Olive Oil,Lemon Extra Virgin Olive Oil 6pk,4,123,492
5755,18684,Vincent Kobak,Sales Associate IV,N Central East,22/3/2020,Illinois,IL,Olive Oil,Extra Virgin Olive Oil - Bold,4,24.5,98
5772,18684,Vincent Kobak,Sales Associate IV,N Central East,25/3/2020,Michigan,MI,Olive Oil,Extra Virgin Olive Oil - Delicate 6pk,4,114,456
5958,18684,Vincent Kobak,Sales Associate IV,N Central East,23/4/2020,Illinois,IL,Bath products,Vanilla and Olive Oil Bar Soap 3pk,3,14.5,43.5
6198,18684,Vincent Kobak,Sales Associate IV,N Central East,27/5/2020,Illinois,IL,Olive Oil,Chili Extra Virgin Olive Oil 6pk,1,123,123
6204,18684,Vincent Kobak,Sales Associate IV,N Central East,29/5/2020,Indiana,IN,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,4,234,936
6237,18684,Vincent Kobak,Sales Associate IV,N Central East,2/6/2020,Iowa,IA,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,7,234,1638
6290,18684,Vincent Kobak,Sales Associate IV,N Central East,9/6/2020,Illinois,IL,Olive Oil,Chili Extra Virgin Olive Oil 6pk,1,123,123
6489,18684,Vincent Kobak,Sales Associate IV,N Central East,5/7/2020,Minnesota,MN,Bath products,Mandarin and Olive Candle,7,6.99,48.93
6763,18684,Vincent Kobak,Sales Associate IV,N Central East,9/8/2020,Minnesota,MN,Olive Oil,Extra Virgin Olive Oil - Medium 12 pk,1,19.5,19.5
7036,18684,Vincent Kobak,Sales Associate IV,N Central East,17/9/2020,Indiana,IN,Olive Oil,Chili Extra Virgin Olive Oil 12pk,2,234,468
7308,18684,Vincent Kobak,Sales Associate IV,N Central East,27/10/2020,Indiana,IN,Olive Oil,Garlic Extra Virgin Olive Oil 12pk,10,234,2340
7493,18684,Vincent Kobak,Sales Associate IV,N Central East,22/11/2020,Indiana,IN,Olive Oil,Extra Virgin Olive Oil - Delicate 12pk,2,234,468
7631,18684,Vincent Kobak,Sales Associate IV,N Central East,10/12/2020,Indiana,IN,Gift Basket,Lemon EVOO Gift Basket,1,75,75
7682,18684,Vincent Kobak,Sales Associate IV,N Central East,17/12/2020,Illinois,IL,Olive Oil,Basil Extra Virgin Olive Oil 6pk,3,123,369
